name;price;unit_price;ean;nutriscore;promo;url
Fromage en Tranches à Raclette : 3 Poivres,Classique,Fumée Sans Croûte CARREFOUR;8,35 €;13.92 € / KG;3560070910786;D;Ouvrir description de la promotion Le 2ème à -30%;https://www.carrefour.fr/p/fromage-en-tranches-a-raclette-3-poivres-classique-fumee-sans-croute-carrefour-3560070910786?t=36993
Fromage de Chèvre CARREFOUR;2,29 €;11.45 € / KG;3560070927357;;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-de-chevre-carrefour-3560070927357?t=36993
Fromage Râpé Cheddar CARREFOUR;2,59 €;17.27 € / KG;3560071019006;D;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-rape-cheddar-carrefour-3560071019006?t=36993
Fromage crottin de chèvre CARREFOUR;2,65 €;22.08 € / KG;3560071178376;D;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-crottin-de-chevre-carrefour-3560071178376?t=36993
Fromage blanc nature DANONE;2,99 €;3.74 € / KG;3033491273827;;;https://www.carrefour.fr/p/fromage-blanc-nature-danone-3033491273827
Fromage en Tranches à Raclette Aux Oignons CARREFOUR;3,69 €;14.76 € / KG;3560071178437;D;Ouvrir description de la promotion Le 2ème à -30%;https://www.carrefour.fr/p/fromage-en-tranches-a-raclette-aux-oignons-carrefour-3560071178437?t=36993
Fromage en Tranches à Raclette Classique Sans Croûte CARREFOUR;6,69 €;9.56 € / KG;3560071178468;D;Ouvrir description de la promotion Le 2ème à -30%;https://www.carrefour.fr/p/fromage-en-tranches-a-raclette-classique-sans-croute-carrefour-3560071178468?t=36993
Fromage blanc de Campagne CARREFOUR;3,35 €;3.35 € / KG;3560071153144;C;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-blanc-de-campagne-carrefour-3560071153144?t=36993
Fromage blanc marrons CARREFOUR;2,39 €;9.56 € / KG;3560071232634;C;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-blanc-marrons-carrefour-3560071232634?t=36993
Fromage de chèvre Cabécou CARREFOUR;2,25 €;21.43 € / KG;3560070591565;;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-de-chevre-cabecou-carrefour-3560070591565?t=36993
Fromage de chèvre CARREFOUR;1,89 €;10.50 € / KG;3560071093716;D;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-de-chevre-carrefour-3560071093716?t=36993
Gâteau de semoule aux raisins et caramel CARREFOUR;2,25 €;5.62 € / KG;3270190202837;C;-15% MARDI PASS;https://www.carrefour.fr/p/gateau-de-semoule-aux-raisins-et-caramel-carrefour-3270190202837?t=36993
Lait Demi-Ecreme Stérilisé UHT de Montagne CARREFOUR;6,54 €;1.09 € / L;3270190452041;;-15% MARDI PASS;https://www.carrefour.fr/p/lait-demi-ecreme-sterilise-uht-de-montagne-carrefour-3270190452041?t=36993
Lait Demi-Ecreme Stérilisé UHT Réduit en lactose CARREFOUR;8,04 €;1.34 € / L;3560070437412;;-15% MARDI PASS;https://www.carrefour.fr/p/lait-demi-ecreme-sterilise-uht-reduit-en-lactose-carrefour-3560070437412?t=36993
Lait Fermenté Calcium CARREFOUR;1,55 €;1.55 € / L;3560070860197;A;-15% MARDI PASS;https://www.carrefour.fr/p/lait-fermente-calcium-carrefour-3560070860197?t=36993
