name;price;unit_price;ean;nutriscore;promo;url
Café Soluble Spécial Filtre NESCAFE;5,85 €;39.00 € / KG;7613034056122;;;https://www.carrefour.fr/p/cafe-soluble-special-filtre-nescafe-7613034056122?t=39473
Cappuccino Soluble Caramel Latte STARBUCKS;3,05 €;26.52 € / KG;8445290041364;;;https://www.carrefour.fr/p/cappuccino-soluble-caramel-latte-starbucks-8445290041364?t=39473
Café Soluble Qualité Filtre MAXWELL HOUSE;7,69 €;38.45 € / KG;8711000522967;;;https://www.carrefour.fr/p/cafe-soluble-qualite-filtre-maxwell-house-8711000522967?t=39473
Préparation pour boisson instantanée Cérécof GERBLE;4,19 €;33.52 € / KG;3251490481009;B;;https://www.carrefour.fr/p/preparation-pour-boisson-instantanee-cerecof-gerble-3251490481009?t=39473
Café soluble latte café L'OR;5,15 €;23.41 € / KG;8711000684733;;;https://www.carrefour.fr/p/cafe-soluble-latte-cafe-l-or-8711000684733?t=39473
Café Soluble Spécial Filtre Original NESCAFE;2,75 €;55.00 € / KG;3033710076017;;;https://www.carrefour.fr/p/cafe-soluble-special-filtre-original-nescafe-3033710076017?t=39473
Chicorée Soluble café soluble SIMPL;2,09 €;10.45 € / KG;3560070330515;;;https://www.carrefour.fr/p/chicoree-soluble-cafe-soluble-simpl-3560070330515?t=39473
Chicorée moulue LEROUX;2,79 €;5.58 € / KG;3067140036358;;;https://www.carrefour.fr/p/chicoree-moulue-leroux-3067140036358?t=39473
Cappuccino Soluble Vanille CARREFOUR;2,99 €;20.76 € / KG;3560071013714;E;-15% MARDI PASS;https://www.carrefour.fr/p/cappuccino-soluble-vanille-carrefour-3560071013714?t=39473
Cappuccino Soluble Chocolat CARREFOUR;2,55 €;17.71 € / KG;3560071013745;;-15% MARDI PASS;https://www.carrefour.fr/p/cappuccino-soluble-chocolat-carrefour-3560071013745?t=39473
Chicorée Soluble Nature CARREFOUR CLASSIC';1,85 €;18.50 € / KG;3560071263577;;-15% MARDI PASS;https://www.carrefour.fr/p/chicoree-soluble-nature-carrefour-classic-3560071263577?t=39473
Café Soluble Décaféiné CARREFOUR EXTRA;2,35 €;47.00 € / KG;3245411344450;;-15% MARDI PASS;https://www.carrefour.fr/p/cafe-soluble-decafeine-carrefour-extra-3245411344450?t=39473
Café Soluble Classique CARTE NOIRE;2,85 €;63.33 € / KG;8000070016675;;;https://www.carrefour.fr/p/cafe-soluble-classique-carte-noire-8000070016675?t=39473
Café Soluble 100% Arabica Bio CARREFOUR BIO;4,69 €;46.90 € / KG;3560071198060;;-10% CLUB;https://www.carrefour.fr/p/cafe-soluble-100-arabica-bio-carrefour-bio-3560071198060?t=39473
Café Soluble Décaféiné CARREFOUR;4,29 €;42.90 € / KG;3560070277315;;-15% MARDI PASS;https://www.carrefour.fr/p/cafe-soluble-decafeine-carrefour-3560070277315?t=39473
Cappuccino Soluble Chocolat CARREFOUR EXTRA;2,65 €;8.66 € / KG;3560071012120;E;-15% MARDI PASS;https://www.carrefour.fr/p/cappuccino-soluble-chocolat-carrefour-extra-3560071012120?t=39473
Café Soluble soluble CARREFOUR EXTRA;2,09 €;41.80 € / KG;3560071275891;;-15% MARDI PASS;https://www.carrefour.fr/p/cafe-soluble-soluble-carrefour-extra-3560071275891?t=39473
Café Soluble 100% Robusta NESCAFE;2,19 €;43.80 € / KG;3033710072927;;;https://www.carrefour.fr/p/cafe-soluble-100-robusta-nescafe-3033710072927?t=39473
Café Soluble Café au lait sucré NESCAFE;2,29 €;13.88 € / KG;7613036900072;D;;https://www.carrefour.fr/p/cafe-soluble-cafe-au-lait-sucre-nescafe-7613036900072?t=39473
Café Soluble Qualité Filtre MAXWELL HOUSE;2,45 €;54.44 € / KG;8711000522516;;;https://www.carrefour.fr/p/cafe-soluble-qualite-filtre-maxwell-house-8711000522516?t=39473
Cappuccino Soluble Milka MAXWELL HOUSE;4,15 €;13.17 € / KG;8711000577356;;;https://www.carrefour.fr/p/cappuccino-soluble-milka-maxwell-house-8711000577356?t=39473
Chicorée Soluble café soluble CARREFOUR CLASSIC';2,39 €;23.90 € / KG;3270190168515;;-15% MARDI PASS;https://www.carrefour.fr/p/chicoree-soluble-cafe-soluble-carrefour-classic-3270190168515?t=39473
Cappuccino Soluble Décaféiné CARREFOUR EXTRA;2,79 €;0.28 € / U;3560071013721;D;-15% MARDI PASS;https://www.carrefour.fr/p/cappuccino-soluble-decafeine-carrefour-extra-3560071013721?t=39473
Cappuccino Soluble Cappuccino MAXWELL HOUSE;4,15 €;17.66 € / KG;8711000577325;;;https://www.carrefour.fr/p/cappuccino-soluble-cappuccino-maxwell-house-8711000577325?t=39473
Café Selection Stick NESCAFE;45,01 €;75.02 € / KG;3033710072064;;;https://www.carrefour.fr/p/cafe-selection-stick-nescafe-3033710072064?t=39473
Café Soluble Spécial Filtre Original NESCAFE;5,29 €;52.90 € / KG;3033710074518;;;https://www.carrefour.fr/p/cafe-soluble-special-filtre-original-nescafe-3033710074518?t=39473
Café Soluble Spécial Filtre Décaféiné NESCAFE;5,65 €;56.50 € / KG;3033710074617;;;https://www.carrefour.fr/p/cafe-soluble-special-filtre-decafeine-nescafe-3033710074617?t=39473
Café Soluble Pur Arabica NESCAFE;3,69 €;36.90 € / KG;3033710076505;;;https://www.carrefour.fr/p/cafe-soluble-pur-arabica-nescafe-3033710076505?t=39473
Café Soluble Espresso Original NESCAFE;2,89 €;64.22 € / KG;3033710076789;;;https://www.carrefour.fr/p/cafe-soluble-espresso-original-nescafe-3033710076789?t=39473
Café Soluble Décaféiné NESCAFE;6,59 €;32.95 € / KG;3033710076895;;;https://www.carrefour.fr/p/cafe-soluble-decafeine-nescafe-3033710076895?t=39473
Chicorée Liquide liquide nature LEROUX;3,65 €;14.60 € / L;3067140036303;B;;https://www.carrefour.fr/p/chicoree-liquide-liquide-nature-leroux-3067140036303?t=39473
Chicorée Soluble Nature Bio LEROUX;3,95 €;39.50 € / KG;3067140037898;B;;https://www.carrefour.fr/p/chicoree-soluble-nature-bio-leroux-3067140037898?t=39473
Chicorée Soluble Café LEROUX;5,99 €;29.95 € / KG;3067140042472;;;https://www.carrefour.fr/p/chicoree-soluble-cafe-leroux-3067140042472?t=39473
Chicorée Soluble Cacao LEROUX;4,25 €;21.25 € / KG;3067140042748;;;https://www.carrefour.fr/p/chicoree-soluble-cacao-leroux-3067140042748?t=39473
Chicorée en Grains LEROUX;2,49 €;4.98 € / KG;3067140171028;;;https://www.carrefour.fr/p/chicoree-en-grains-leroux-3067140171028?t=39473
Chicorée instantanée Bio CHARLES VIGNON;4,12 €;32.96 € / KG;3111902100167;A;Ouvrir description de la promotion 1 acheté = 25% de remise;https://www.carrefour.fr/p/chicoree-instantanee-bio-charles-vignon-3111902100167?t=39473
Café Soluble Mousse de Café CAFE SATI;4,75 €;59.38 € / KG;3149330002289;;;https://www.carrefour.fr/p/cafe-soluble-mousse-de-cafe-cafe-sati-3149330002289?t=39473
Café Lyophilisé Brésil CAFE SATI;4,75 €;47.50 € / KG;3149330002340;;;https://www.carrefour.fr/p/cafe-lyophilise-bresil-cafe-sati-3149330002340?t=39473
Café Lyophilisé Mexique CAFE SATI;4,45 €;44.50 € / KG;3149330002364;;;https://www.carrefour.fr/p/cafe-lyophilise-mexique-cafe-sati-3149330002364?t=39473
Café Lyophilisé Pérou CAFE SATI;4,75 €;47.50 € / KG;3149330002395;;;https://www.carrefour.fr/p/cafe-lyophilise-perou-cafe-sati-3149330002395?t=39473
Café soluble chicorée bio NATURELA;4,67 €;46.70 € / KG;3229820805443;;Ouvrir description de la promotion 1 acheté = 15% de remise;https://www.carrefour.fr/p/cafe-soluble-chicoree-bio-naturela-3229820805443?t=39473
Chicorée en Grains Pure Sans Caféine LUTUN;1,69 €;3.38 € / KG;3365741212592;B;;https://www.carrefour.fr/p/chicoree-en-grains-pure-sans-cafeine-lutun-3365741212592?t=39473
Café Soluble Corsé SIMPL;4,35 €;21.75 € / KG;3560071469481;;;https://www.carrefour.fr/p/cafe-soluble-corse-simpl-3560071469481?t=39473
Café Soluble Arôme Riche SIMPL;3,49 €;17.45 € / KG;3560071469511;;;https://www.carrefour.fr/p/cafe-soluble-arome-riche-simpl-3560071469511?t=39473
Cappuccino Soluble Nature CARREFOUR EXTRA;2,55 €;18.21 € / KG;3560071479398;E;-15% MARDI PASS;https://www.carrefour.fr/p/cappuccino-soluble-nature-carrefour-extra-3560071479398?t=39473
Cappuccino Soluble Classico SIMPL;1,59 €;7.95 € / KG;3560071481995;D;;https://www.carrefour.fr/p/cappuccino-soluble-classico-simpl-3560071481995?t=39473
Cappuccino Soluble Chocolat SIMPL;1,45 €;7.25 € / KG;3560071482022;E;;https://www.carrefour.fr/p/cappuccino-soluble-chocolat-simpl-3560071482022?t=39473
Café Soluble bio Pur arabica ALTER ECO;7,25 €;72.50 € / KG;3700214610312;;;https://www.carrefour.fr/p/cafe-soluble-bio-pur-arabica-alter-eco-3700214610312?t=39473
Café au Lait Capsules Compatible Dolce Gusto COLUMBUS;4,35 €;22.66 € / KG;3700278409266;B;;https://www.carrefour.fr/p/cafe-au-lait-capsules-compatible-dolce-gusto-columbus-3700278409266?t=39473
Café soluble ALNATURA;4,25 €;42.50 € / KG;4104420224810;;;https://www.carrefour.fr/p/cafe-soluble-alnatura-4104420224810?t=39473
Café Soluble Spécial Filtre L'Original NESCAFE;7,39 €;52.79 € / KG;7613034418982;;;https://www.carrefour.fr/p/cafe-soluble-special-filtre-l-original-nescafe-7613034418982?t=39473
Café Soluble Espresso Intenso NESCAFE;3,69 €;82.00 € / KG;7613034852366;;;https://www.carrefour.fr/p/cafe-soluble-espresso-intenso-nescafe-7613034852366?t=39473
Café Soluble Espresso Original NESCAFE;6,05 €;63.68 € / KG;7613034870940;;;https://www.carrefour.fr/p/cafe-soluble-espresso-original-nescafe-7613034870940?t=39473
Cappuccino Soluble Latte NESCAFE;4,84 €;19.21 € / KG;8445290969743;C;Ouvrir description de la promotion 1 acheté = 15% de remise;https://www.carrefour.fr/p/cappuccino-soluble-latte-nescafe-8445290969743?t=39473
Café soluble vanilla latte STARBUCKS;2,85 €;26.51 € / KG;8445291526624;;;https://www.carrefour.fr/p/cafe-soluble-vanilla-latte-starbucks-8445291526624?t=39473
Cappuccino soluble Latte KitKat NESCAFE;5,35 €;19.60 € / KG;8445291672857;;;https://www.carrefour.fr/p/cappuccino-soluble-latte-kitkat-nescafe-8445291672857?t=39473
Chicorée soluble Original servie avec le cœur RICORE & CAFE JOYEUX;3,19 €;30.38 € / KG;8445291769199;B;;https://www.carrefour.fr/p/chicoree-soluble-original-servie-avec-le-coeur-ricore-cafe-joyeux-8445291769199?t=39473
Café Soluble Qualité Filtre Décaféiné MAXWELL HOUSE;8,19 €;40.95 € / KG;8711000522998;;;https://www.carrefour.fr/p/cafe-soluble-qualite-filtre-decafeine-maxwell-house-8711000522998?t=39473
Café soluble cappuccino noisette MAXWELL HOUSE;5,49 €;16.15 € / KG;8711000577387;;;https://www.carrefour.fr/p/cafe-soluble-cappuccino-noisette-maxwell-house-8711000577387?t=39473
Café Soluble Soluble Classique Equilibré et Aromatique L'OR;5,85 €;39.00 € / KG;8711000687550;;;https://www.carrefour.fr/p/cafe-soluble-soluble-classique-equilibre-et-aromatique-l-or-8711000687550?t=39473
Filtre à Café Blanc N°4 - Le lot de 80 CARREFOUR;1,39 €;;3616953291012;;-15% MARDI PASS;https://www.carrefour.fr/p/filtre-a-cafe-blanc-n04-le-lot-de-80-carrefour-3616953291012?t=39473
Filtre à café bruns 1x6 MELITTA;1,79 €;;4006508123834;;;https://www.carrefour.fr/p/filtre-a-cafe-bruns-1x6-melitta-4006508123834?t=39473
Filtres à thé S CILIA;1,79 €;;4030716051023;;;https://www.carrefour.fr/p/filtres-a-the-s-cilia-4030716051023?t=39473
Filtres à café bruns N°4 CARREFOUR;1,45 €;;3390509964864;;-15% MARDI PASS;https://www.carrefour.fr/p/filtres-a-cafe-bruns-n04-carrefour-3390509964864?t=39473
Filtre à café brun/102 MELITTA;1,89 €;;4006508122400;;;https://www.carrefour.fr/p/filtre-a-cafe-brun-102-melitta-4006508122400?t=39473
Théière Pp+Boro 1.25L CARREFOUR;5,99 €;;3367305301544;;-15% MARDI PASS;https://www.carrefour.fr/p/theiere-pp-boro-1-25l-carrefour-3367305301544?t=39473
Théière en verre et inox avec filtre 80cl;9,99 €;;3560239707172;;;https://www.carrefour.fr/p/theiere-en-verre-et-inox-avec-filtre-80cl-3560239707172?t=39473
Filtre à thé M - Noir FINUM;5,99 €;;4004060421504;;;https://www.carrefour.fr/p/filtre-a-the-m-noir-finum-4004060421504?t=39473
Filtre à Café 1x4 Brun MELITTA;1,89 €;;4006508122394;;;https://www.carrefour.fr/p/filtre-a-cafe-1x4-brun-melitta-4006508122394?t=39473
Cuillère à doser MELITTA;5,75 €;;4006508170432;;;https://www.carrefour.fr/p/cuillere-a-doser-melitta-4006508170432?t=39473
Filtres à café Intense 1x4 MELITTA;2,45 €;;4006508172481;;;https://www.carrefour.fr/p/filtres-a-cafe-intense-1x4-melitta-4006508172481?t=39473
Filtres à café 1x4 MELITTA;1,09 €;;4006508200016;;;https://www.carrefour.fr/p/filtres-a-cafe-1x4-melitta-4006508200016?t=39473
Filtres à café Original MELITTA®;2,19 €;;4006508200450;;;https://www.carrefour.fr/p/filtres-a-cafe-original-melitta-4006508200450?t=39473
Filtres à café brun rond MELITTA;0,95 €;;4006508204335;;;https://www.carrefour.fr/p/filtres-a-cafe-brun-rond-melitta-4006508204335?t=39473
Filtres à thé M CILIA;3,19 €;;4030716051016;;;https://www.carrefour.fr/p/filtres-a-the-m-cilia-4030716051016?t=39473
Filtres à thé L CILIA;3,35 €;;4030716051030;;;https://www.carrefour.fr/p/filtres-a-the-l-cilia-4030716051030?t=39473
Dosettes Deca 100 Arabica X36 - Destination DESTINATION;54,72 €;;3700110027733;;;https://www.carrefour.fr/p/dosettes-deca-100-arabica-x36-destination-3700110027733?t=39473&s=4383
Coffret 5 x 10 Capsules Type Nespresso Biodégradable Compostable ORIGEENS;57,02 €;;3760287640098;;;https://www.carrefour.fr/p/coffret-5-x-10-capsules-type-nespresso-biodegradable-compostable-3760287640098?t=39473&s=4383
60 Capsules Café - BIO Fairtrade Arabica DECA Sans Solvant - Compost. ORIGEENS;61,14 €;;3760287640340;;;https://www.carrefour.fr/p/60-capsules-cafe-bio-fairtrade-arabica-deca-sans-solvant-compost-3760287640340?t=39473&s=4383
60 Capsules Café - BIO Fairtrade Arabica Origine Honduras - Biodégr. ORIGEENS;61,14 €;;3760287640364;;;https://www.carrefour.fr/p/60-capsules-cafe-bio-fairtrade-arabica-origine-honduras-biodegr-3760287640364?t=39473&s=4383
60 Capsules Café - Bio Fairtrade Arabica Origine Brésil ORIGEENS;61,14 €;;3760287640524;;;https://www.carrefour.fr/p/60-capsules-cafe-bio-fairtrade-arabica-origine-bresil-3760287640524?t=39473&s=4383
Caffè Borbone Blue Blend Capsule De Café 50 Pièce(s) CAFFÈ BORBONE;20,57 €;;8034028330438;;;https://www.carrefour.fr/p/caffe-borbone-blue-blend-capsule-de-cafe-50-piece-s-8034028330438?t=39473&s=2473
100 Capsules Café Borbone Mélange Bleu Compatibles Lavazza Espresso Point* CAFFÈ BORBONE;26,49 €;;8034028330469;;;https://www.carrefour.fr/p/100-capsules-cafe-borbone-melange-bleu-compatibles-lavazza-espresso-point-8034028330469?t=39473&s=2856
Caffè Borbone Don Carlo Miscela Blu Capsule De Café 100 Pièce(s) CAFFÈ BORBONE;26,49 €;;8034028330483;;;https://www.carrefour.fr/p/caffe-borbone-don-carlo-miscela-blu-capsule-de-cafe-100-piece-s-8034028330483?t=39473&s=2856
Caffè Borbone Cialda Dosette De Café 100 Pièce(s) CAFFÈ BORBONE;23,40 €;;8034028330490;;;https://www.carrefour.fr/p/caffe-borbone-cialda-dosette-de-cafe-100-piece-s-8034028330490?t=39473&s=2856
150 Dosettes Ese 44 Mm Café Borbone Mélange Bleu CAFFÈ BORBONE;34,29 €;;8034028330506;;;https://www.carrefour.fr/p/150-dosettes-ese-44-mm-cafe-borbone-melange-bleu-8034028330506?t=39473&s=2856
Caffè Borbone Blue Blend Capsule De Café 50 Pièce(s) CAFFÈ BORBONE;12,39 €;;8034028330513;;;https://www.carrefour.fr/p/caffe-borbone-blue-blend-capsule-de-cafe-50-piece-s-8034028330513?t=39473&s=2856
Caffè Borbone Cialda Dosette De Café 100 Pièce(s) CAFFÈ BORBONE;20,00 €;;8034028330537;;;https://www.carrefour.fr/p/caffe-borbone-cialda-dosette-de-cafe-100-piece-s-8034028330537?t=39473&s=2856
Caffè Borbone Cialda Dosette De Café 100 Pièce(s) CAFFÈ BORBONE;21,19 €;;8034028330551;;;https://www.carrefour.fr/p/caffe-borbone-cialda-dosette-de-cafe-100-piece-s-8034028330551?t=39473&s=2856
100 Capsules Café Borbone Mélange Or Compatibles Lavazza Espresso Point* CAFFÈ BORBONE;28,69 €;;8034028330605;;;https://www.carrefour.fr/p/100-capsules-cafe-borbone-melange-or-compatibles-lavazza-espresso-point-8034028330605?t=39473&s=2856
Caffè Borbone Respresso Capsule De Café 100 Pièce(s) CAFFÈ BORBONE;24,30 €;;8034028330636;;;https://www.carrefour.fr/p/caffe-borbone-respresso-capsule-de-cafe-100-piece-s-8034028330636?t=39473&s=2856
Caffè Borbone Respresso Capsule De Café 100 Pièce(s) CAFFÈ BORBONE;25,39 €;;8034028330650;;;https://www.carrefour.fr/p/caffe-borbone-respresso-capsule-de-cafe-100-piece-s-8034028330650?t=39473&s=2856
Caffè Borbone Don Carlo Miscela Nera Capsule De Café 100 Pièce(s) CAFFÈ BORBONE;30,01 €;;8034028330674;;;https://www.carrefour.fr/p/caffe-borbone-don-carlo-miscela-nera-capsule-de-cafe-100-piece-s-8034028330674?t=39473&s=2473
Caffè Borbone Don Carlo Miscela Oro Capsule De Café 100 Pièce(s) CAFFÈ BORBONE;28,69 €;;8034028330681;;;https://www.carrefour.fr/p/caffe-borbone-don-carlo-miscela-oro-capsule-de-cafe-100-piece-s-8034028330681?t=39473&s=2856
Caffè Borbone Don Carlo Miscela Rossa Capsule De Café 100 Pièce(s) CAFFÈ BORBONE;25,39 €;;8034028330698;;;https://www.carrefour.fr/p/caffe-borbone-don-carlo-miscela-rossa-capsule-de-cafe-100-piece-s-8034028330698?t=39473&s=2856
Caffè Borbone Miscela Verde/dek Capsule De Café 50 Pièce(s) CAFFÈ BORBONE;21,53 €;;8034028330841;;;https://www.carrefour.fr/p/caffe-borbone-miscela-verde-dek-capsule-de-cafe-50-piece-s-8034028330841?t=39473&s=2473
Caffè Borbone Miscela Rossa Capsule De Café 50 Pièce(s) CAFFÈ BORBONE;13,69 €;;8034028330865;;;https://www.carrefour.fr/p/caffe-borbone-miscela-rossa-capsule-de-cafe-50-piece-s-8034028330865?t=39473&s=2856
Caffè Borbone Miscela Nera Capsule De Café 50 Pièce(s) CAFFÈ BORBONE;12,79 €;;8034028330919;;;https://www.carrefour.fr/p/caffe-borbone-miscela-nera-capsule-de-cafe-50-piece-s-8034028330919?t=39473&s=2856
Caffè Borbone Green / Dek Blend Capsule De Café 50 Pièce(s) CAFFÈ BORBONE;15,00 €;;8034028330926;;;https://www.carrefour.fr/p/caffe-borbone-green-dek-blend-capsule-de-cafe-50-piece-s-8034028330926?t=39473&s=2856
Set Dégustation Capsules En Aluminium Café Borbone: 30 Capsules Mélanges Assortis Compatibles Nespresso® CAFFÈ BORBONE;65,74 €;;8034028334375;;;https://www.carrefour.fr/p/set-degustation-capsules-en-aluminium-cafe-borbone-30-capsules-melanges-assortis-compatibles-nespres-8034028334375?t=39473&s=4383
10 Capsules En Aluminium Café Borbone Mélange Mia Napoli Compatibles Nespresso® CAFFÈ BORBONE;45,22 €;;8034028338038;;;https://www.carrefour.fr/p/10-capsules-en-aluminium-cafe-borbone-melange-mia-napoli-compatibles-nespresso-8034028338038?t=39473&s=4445
Lollo Caffe 32416201615 Capsule Et Dosette De Café Capsule De Café 30 Pièce(s);14,94 €;;8034097152917;;;https://www.carrefour.fr/p/lollo-caffe-32416201615-capsule-et-dosette-de-cafe-capsule-de-cafe-30-piece-s-8034097152917?t=39473&s=2713
50 Dosettes Ese 44 Mm Café Borbone Mélange Noir CAFFÈ BORBONE;10,39 €;;8054619390061;;;https://www.carrefour.fr/p/50-dosettes-ese-44-mm-cafe-borbone-melange-noir-8054619390061?t=39473&s=2856
150 Capsules Café Borbone Respresso Mélange Or Compatibles Nespresso® CAFFÈ BORBONE;41,69 €;;8054619390108;;;https://www.carrefour.fr/p/150-capsules-cafe-borbone-respresso-melange-or-compatibles-nespresso-8054619390108?t=39473&s=2856
150 Capsules Café Borbone Respresso Mélange Bleu Compatibles Nespresso® CAFFÈ BORBONE;38,39 €;;8054619390139;;;https://www.carrefour.fr/p/150-capsules-cafe-borbone-respresso-melange-bleu-compatibles-nespresso-8054619390139?t=39473&s=2856
150 Capsules Café Borbone Respresso Mélange Rouge Compatibles Nespresso® CAFFÈ BORBONE;37,29 €;;8054619390504;;;https://www.carrefour.fr/p/150-capsules-cafe-borbone-respresso-melange-rouge-compatibles-nespresso-8054619390504?t=39473&s=2856
150 Capsules Café Borbone Mélange Bleu Compatibles Lavazza A Modo Mio® CAFFÈ BORBONE;38,39 €;;8054619390832;;;https://www.carrefour.fr/p/150-capsules-cafe-borbone-melange-bleu-compatibles-lavazza-a-modo-mio-8054619390832?t=39473&s=2856
Jacobs Latte Macchiato Classico JACOBS;9,53 €;;8711000504895;;;https://www.carrefour.fr/p/jacobs-latte-macchiato-classico-8711000504895?t=39473&s=2894
Café Arabica En Grain Bio En Vrac 250g VRACBIO;8,57 €;34.28 € / kg;1808926813211;;;https://www.carrefour.fr/p/cafe-arabica-en-grain-bio-en-vrac-250g-1808926813211?t=39473&s=2338
Cafe Selection Pur Arabica Grains 1kg Cc - Destination;20,00 €;;3700110016034;;;https://www.carrefour.fr/p/cafe-selection-pur-arabica-grains-1kg-cc-destination-3700110016034?t=39473&s=2650
Cafe Mexico Chiapas 100 Arabica Grains - Destination;31,39 €;;3700110052056;;;https://www.carrefour.fr/p/cafe-mexico-chiapas-100-arabica-grains-destination-3700110052056?t=39473&s=3154
Cafe Selection Pur Arabica Grains 250g Cc - Destination;6,69 €;;3700112011051;;;https://www.carrefour.fr/p/cafe-selection-pur-arabica-grains-250g-cc-destination-3700112011051?t=39473&s=2650
Cafe Decafeine Grains 250g - Destination;56,35 €;;3700112016629;;;https://www.carrefour.fr/p/cafe-decafeine-grains-250g-destination-3700112016629?t=39473&s=4383
Café Bio En Grains - Moka Ethiopie - 1kg;17,90 €;;3760159370559;;;https://www.carrefour.fr/p/cafe-bio-en-grains-moka-ethiopie-1kg-3760159370559?t=39473&s=2135
Café Bio Arabica En Grains - Pérou - 1kg;16,90 €;;3760159370573;;;https://www.carrefour.fr/p/cafe-bio-arabica-en-grains-perou-1kg-3760159370573?t=39473&s=2135
Café Grain Pur Arabica Mélange De Saveurs De La Brulerie Sarladaise,... CELLIER DU PÉRIGORD;7,40 €;;3760190204431;;;https://www.carrefour.fr/p/cafe-grain-pur-arabica-melange-de-saveurs-de-la-brulerie-sarladaise-3760190204431?t=39473&s=2058
☘️ Coffret Café En Grains - Biologique - Torréfaction Artisan. 4x250g ORIGEENS;76,44 €;76.44 € / kg;3760287640043;;;https://www.carrefour.fr/p/coffret-cafe-en-grains-biologique-torrefaction-artisan-4x250g-3760287640043?t=39473&s=4383
☘️ Café Grains BIO 1kg - Arabica - Origine Pérou - Susana ORIGEENS;68,20 €;68.20 € / kg;3760287640210;;;https://www.carrefour.fr/p/cafe-grains-bio-1kg-arabica-origine-perou-susana-3760287640210?t=39473&s=4383
Koro - Préparation Pour Lait D'or 1 Kg KORO;56,41 €;56.41 € / kg;4260654786200;;;https://www.carrefour.fr/p/koro-preparation-pour-lait-d-or-1-kg-4260654786200?t=39473&s=4383
Café Arabica En Grain Bio En Vrac 5 Kg VRACBIO;141,97 €;28.39 € / kg;4665839650961;;;https://www.carrefour.fr/p/cafe-arabica-en-grain-bio-en-vrac-5-kg-4665839650961?t=39473&s=2338
Café Arabica En Grain Bio En Vrac 1 Kg VRACBIO;29,38 €;29.38 € / kg;4920175219907;;;https://www.carrefour.fr/p/cafe-arabica-en-grain-bio-en-vrac-1-kg-4920175219907?t=39473&s=2338
Café Arabica En Grain Bio En Vrac 2 Kg VRACBIO;57,44 €;28.72 € / kg;5399981098928;;;https://www.carrefour.fr/p/cafe-arabica-en-grain-bio-en-vrac-2-kg-5399981098928?t=39473&s=2338
Café Arabica En Grain Bio En Vrac 500g VRACBIO;16,04 €;32.08 € / kg;5460133696351;;;https://www.carrefour.fr/p/cafe-arabica-en-grain-bio-en-vrac-500g-5460133696351?t=39473&s=2338
Café Arabica En Grain Bio En Vrac 10 Kg VRACBIO;274,85 €;27.48 € / kg;6047378480120;;;https://www.carrefour.fr/p/cafe-arabica-en-grain-bio-en-vrac-10-kg-6047378480120?t=39473&s=2338
Kimbo 014089 Grain De Café 1 Kg KIMBO;22,29 €;;8002200121013;;;https://www.carrefour.fr/p/kimbo-014089-grain-de-cafe-1-kg-8002200121013?t=39473&s=2856
Café En Grains Kimbo Crema Intensa 1 Kg KIMBO CAFFÈ;24,30 €;;8002200140687;;;https://www.carrefour.fr/p/cafe-en-grains-kimbo-crema-intensa-1-kg-8002200140687?t=39473&s=2856
Café En Grains Kimbo Crema Classico 1 Kg KIMBO CAFFÈ;81,49 €;;8002200140694;;;https://www.carrefour.fr/p/cafe-en-grains-kimbo-crema-classico-1-kg-8002200140694?t=39473&s=4383
Kimbo 03kim008 Grain De Café 250 G KIMBO;7,29 €;;8002200602123;;;https://www.carrefour.fr/p/kimbo-03kim008-grain-de-cafe-250-g-8002200602123?t=39473&s=2856
Café En Grains Mélange Bleu Caffè Borbone 1 Kg CAFFÈ BORBONE;17,59 €;;8034028330353;;;https://www.carrefour.fr/p/cafe-en-grains-melange-bleu-caffe-borbone-1-kg-8034028330353?t=39473&s=2856
Café En Grains Mélange Rouge Caffè Borbone 1 Kg CAFFÈ BORBONE;16,69 €;;8034028330360;;;https://www.carrefour.fr/p/cafe-en-grains-melange-rouge-caffe-borbone-1-kg-8034028330360?t=39473&s=2856
Café En Grains Mélange Rouge Caffè Borbone 500 Gr CAFFÈ BORBONE;8,59 €;;8034028330384;;;https://www.carrefour.fr/p/cafe-en-grains-melange-rouge-caffe-borbone-500-gr-8034028330384?t=39473&s=2856
Café En Grains Mélange Bleu Caffè Borbone 500 Gr CAFFÈ BORBONE;8,89 €;;8034028334351;;;https://www.carrefour.fr/p/cafe-en-grains-melange-bleu-caffe-borbone-500-gr-8034028334351?t=39473&s=2856
Café En Grains Mélange Vert/dek Caffè Borbone 1 Kg CAFFÈ BORBONE;18,89 €;;8034028335846;;;https://www.carrefour.fr/p/cafe-en-grains-melange-vert-dek-caffe-borbone-1-kg-8034028335846?t=39473&s=2856
Café En Grains Caffè Borbone Mélange Rouge Et Bleu 500 Gr X 2 CAFFÈ BORBONE;16,69 €;;8034028335853;;Ouvrir description de la promotion Promotion;https://www.carrefour.fr/p/cafe-en-grains-caffe-borbone-melange-rouge-et-bleu-500-gr-x-2-8034028335853?t=39473&s=2856
Lollo Caffe 32516400202 Grain De Café 1 Kg LOLLO CAFFÈ;17,19 €;;8034097150739;;;https://www.carrefour.fr/p/lollo-caffe-32516400202-grain-de-cafe-1-kg-8034097150739?t=39473&s=2856
Lollo Caffe 32516400203 Grain De Café 1 Kg LOLLO CAFFÈ;18,49 €;;8034097150746;;;https://www.carrefour.fr/p/lollo-caffe-32516400203-grain-de-cafe-1-kg-8034097150746?t=39473&s=2856
