name;price;unit_price;ean;nutriscore;promo;url
Glace Bâtonnet Vanille Chocolat Noir et Amandes COTE D'OR;4,99 €;19.19 € / KG;3274664263041;;;https://www.carrefour.fr/p/glace-batonnet-vanille-chocolat-noir-et-amandes-cote-d-or-3274664263041?t=2074
Glace à l'eau au lait vanille FLOUP;3,45 €;6.90 € / KG;3291330009086;C;;https://www.carrefour.fr/p/glace-a-l-eau-au-lait-vanille-floup-3291330009086?t=2074
Glace à l'eau panachés YETI;3,89 €;3.35 € / KG;3332792000164;C;;https://www.carrefour.fr/p/glace-a-l-eau-panaches-yeti-3332792000164?t=2074
Glace panachés Bio YETI;4,15 €;7.16 € / KG;3332792001055;C;;https://www.carrefour.fr/p/glace-panaches-bio-yeti-3332792001055?t=2074
Glaces parfums assortis MAISON DE LA GLACE;5,25 €;7.50 € / KG;3760124196030;U;;https://www.carrefour.fr/p/glaces-parfums-assortis-maison-de-la-glace-3760124196030?t=2074
Glaces barres glacées chocolat noix de coco BOUNTY;2,75 €;11.75 € / KG;5000159483063;E;;https://www.carrefour.fr/p/glaces-barres-glacees-chocolat-noix-de-coco-bounty-5000159483063?t=2074
Fraises Surgelés Enrobées de Chocolat Blanc et au Lait TRÜ FRÜ;5,99 €;29.95 € / KG;5000159600927;;;https://www.carrefour.fr/p/fraises-surgeles-enrobees-de-chocolat-blanc-et-au-lait-true-frue-5000159600927?t=2074
Crème glacée saveur vanille;2,45 €;2.45 € / KG;5400101016224;;;https://www.carrefour.fr/p/creme-glacee-saveur-vanille-5400101016224?t=2074
Glaces caramel salé & macadamia d'Australie NUII;4,39 €;16.14 € / KG;5900130030630;;;https://www.carrefour.fr/p/glaces-caramel-sale-macadamia-d-australie-nuii-5900130030630?t=2074
Glaces chocolat blanc & baies rouges des Montagnes Scandinaves NUII;4,39 €;16.38 € / KG;5900130031118;;;https://www.carrefour.fr/p/glaces-chocolat-blanc-baies-rouges-des-montagnes-scandinaves-nuii-5900130031118?t=2074
Glace caramel White Chocolate & Texan Pecan NUII;4,39 €;16.63 € / KG;5900130034980;;;https://www.carrefour.fr/p/glace-caramel-white-chocolate-texan-pecan-nuii-5900130034980?t=2074
Glace bâtonnet New York cookies et cream NUII;4,39 €;16.38 € / KG;5900130036298;;;https://www.carrefour.fr/p/glace-batonnet-new-york-cookies-et-cream-nuii-5900130036298?t=2074
Glace mangue et noix de coco NUII;4,39 €;15.35 € / KG;5903021303882;;;https://www.carrefour.fr/p/glace-mangue-et-noix-de-coco-nuii-5903021303882?t=2074
Mystère vanille cœur meringue NESTLE;5,55 €;18.02 € / KG;7613035009301;;;https://www.carrefour.fr/p/mystere-vanille-coeur-meringue-nestle-7613035009301?t=2074
Glace Fondant au Chocolat et Brownie Vegan BEN & JERRY'S;5,79 €;15.00 € / KG;8711327627086;C;;https://www.carrefour.fr/p/glace-fondant-au-chocolat-et-brownie-vegan-ben-jerry-s-8711327627086?t=2074
Glace Mini Bâtonnet Deluxe Chocolat MAGNUM;4,29 €;15.05 € / KG;8711327578340;U;;https://www.carrefour.fr/p/glace-mini-batonnet-deluxe-chocolat-magnum-8711327578340?t=2074
Glace Mini Bâtonnet Classic, Amande & Chocolat Blanc MAGNUM;5,69 €;13.45 € / KG;8711327609464;U;;https://www.carrefour.fr/p/glace-mini-batonnet-classic-amande-chocolat-blanc-magnum-8711327609464?t=2074
Glace Caramel Brownie BEN & JERRY'S;3,99 €;9.85 € / KG;8711327374324;U;;https://www.carrefour.fr/p/glace-caramel-brownie-ben-jerry-s-8711327374324?t=2074
Glace Mini Bâtonnet Double Gold Caramel Billionaire MAGNUM;4,69 €;16.63 € / KG;8711327485082;E;;https://www.carrefour.fr/p/glace-mini-batonnet-double-gold-caramel-billionaire-magnum-8711327485082?t=2074
Glace Bâtonnet Mini Classic MAGNUM;4,09 €;16.43 € / KG;8711327608207;;;https://www.carrefour.fr/p/glace-batonnet-mini-classic-magnum-8711327608207?t=2074
Glace Bâtonnet Fraise Chocolat Blanc MAGNUM;3,39 €;10.46 € / KG;8711327608153;;;https://www.carrefour.fr/p/glace-batonnet-fraise-chocolat-blanc-magnum-8711327608153?t=2074
Glace Brookie-Dough BEN & JERRY'S;5,89 €;19.63 € / KG;8711327670020;;;https://www.carrefour.fr/p/glace-brookie-dough-ben-jerry-s-8711327670020?t=2074
Glace Mini Bâtonnet Deluxe Caramel MAGNUM;4,29 €;15.21 € / KG;8711327578517;;;https://www.carrefour.fr/p/glace-mini-batonnet-deluxe-caramel-magnum-8711327578517?t=2074
Glace Cône Noisettes WHITE KINDER BUENO;6,49 €;17.45 € / KG;8000500443590;U;;https://www.carrefour.fr/p/glace-cone-noisettes-white-kinder-bueno-8000500443590?t=2074
Glace Bâtonnet Chocolat Blance Amande MAGNUM;3,39 €;11.30 € / KG;8711327608450;;;https://www.carrefour.fr/p/glace-batonnet-chocolat-blance-amande-magnum-8711327608450?t=2074
Glace Cône Noisettes KINDER BUENO;6,49 €;17.45 € / KG;8000500443576;U;;https://www.carrefour.fr/p/glace-cone-noisettes-kinder-bueno-8000500443576?t=2074
Glace Sweet Mango Memories BEN & JERRY'S;4,69 €;11.99 € / KG;8711327666962;;;https://www.carrefour.fr/p/glace-sweet-mango-memories-ben-jerry-s-8711327666962?t=2074
Glace sorbet pêche pomme framboise OASIS;2,85 €;7.12 € / KG;3251510551002;;;https://www.carrefour.fr/p/glace-sorbet-peche-pomme-framboise-oasis-3251510551002?t=2074
Glace Vanille Sauce Caramel Chocolat et Amandes COTE D'OR;4,99 €;18.08 € / KG;3274664266479;;;https://www.carrefour.fr/p/glace-vanille-sauce-caramel-chocolat-et-amandes-cote-d-or-3274664266479?t=2074
Glace à l'Eau à la Mangue PIRULO;3,09 €;9.51 € / KG;8606018618521;C;;https://www.carrefour.fr/p/glace-a-l-eau-a-la-mangue-pirulo-8606018618521?t=2074
Glace Dessert Glacé Chocolate Chip Cookie Dough BEN & JERRY'S;6,19 €;36.41 € / KG;8711327397620;U;;https://www.carrefour.fr/p/glace-dessert-glace-chocolate-chip-cookie-dough-ben-jerry-s-8711327397620?t=2074
Glace Mini Bâtonnets Citron, Framboise et Bonbons Pétillants MAGNUM;4,55 €;17.64 € / KG;8711327622210;E;;https://www.carrefour.fr/p/glace-mini-batonnets-citron-framboise-et-bonbons-petillants-magnum-8711327622210?t=2074
Glace bonbon Dessert glacé Gold Caramel Billionaire x12 MAGNUM;5,55 €;33.04 € / KG;8711327639942;;;https://www.carrefour.fr/p/glace-bonbon-dessert-glace-gold-caramel-billionaire-x12-magnum-8711327639942?t=2074
Glace bonbon Dessert glacé Caramel Salé & Amande x12 MAGNUM;5,55 €;33.04 € / KG;8711327640306;E;;https://www.carrefour.fr/p/glace-bonbon-dessert-glace-caramel-sale-amande-x12-magnum-8711327640306?t=2074
Glace Bâtonnet Chocolat Blanc et Cookies MAGNUM;2,99 €;13.47 € / KG;8717163691496;;;https://www.carrefour.fr/p/glace-batonnet-chocolat-blanc-et-cookies-magnum-8717163691496?t=2074
Glace bonbon Dessert glacé Chocolat blanc & Cookies x12 MAGNUM;5,55 €;33.04 € / KG;8711327640450;;;https://www.carrefour.fr/p/glace-bonbon-dessert-glace-chocolat-blanc-cookies-x12-magnum-8711327640450?t=2074
Glace Mini Bâtonnet Utopia Double Noisette MAGNUM;4,69 €;16.99 € / KG;8711327662773;;;https://www.carrefour.fr/p/glace-mini-batonnet-utopia-double-noisette-magnum-8711327662773?t=2074
Glace The Fan-Favourites Cool-lection BEN & JERRY'S;6,45 €;22.09 € / KG;8711327318144;;;https://www.carrefour.fr/p/glace-the-fan-favourites-cool-lection-ben-jerry-s-8711327318144?t=2074
Glace The Cookie & Brownie Cool-lection BEN & JERRY'S;6,45 €;22.40 € / KG;8711327321045;;;https://www.carrefour.fr/p/glace-the-cookie-brownie-cool-lection-ben-jerry-s-8711327321045?t=2074
Glace Bâtonnet Caramel Salé & Eclats d'Amandes Croquants MAGNUM;2,99 €;13.47 € / KG;8711327391475;;;https://www.carrefour.fr/p/glace-batonnet-caramel-sale-eclats-d-amandes-croquants-magnum-8711327391475?t=2074
Glace Utopia Double Fruits Rouges MAGNUM;4,99 €;17.57 € / KG;8711327678804;;;https://www.carrefour.fr/p/glace-utopia-double-fruits-rouges-magnum-8711327678804?t=2074
Glace Bâtonnet Double Starchaser MAGNUM;3,69 €;12.81 € / KG;8711327582897;U;;https://www.carrefour.fr/p/glace-batonnet-double-starchaser-magnum-8711327582897?t=2074
Glace Mini Bâtonnet Double Sunlover Chocolat Blanc Mangue Coco MAGNUM;4,75 €;16.84 € / KG;8711327580343;E;;https://www.carrefour.fr/p/glace-mini-batonnet-double-sunlover-chocolat-blanc-mangue-coco-magnum-8711327580343?t=2074
Glace Bâtonnet Chocolat Blanc au Caramel et Amandes Caramélisées MAGNUM;3,55 €;17.07 € / KG;8711327622708;;;https://www.carrefour.fr/p/glace-batonnet-chocolat-blanc-au-caramel-et-amandes-caramelisees-magnum-8711327622708?t=2074
Glace So Fruiz Saveur Fruits Exotiques Cœur Vanille OASIS;2,95 €;10.46 € / KG;3274664261399;;;https://www.carrefour.fr/p/glace-so-fruiz-saveur-fruits-exotiques-coeur-vanille-oasis-3274664261399?t=2074
Glace Bâtonnet Amande Remix MAGNUM;3,19 €;16.11 € / KG;8711327539259;;;https://www.carrefour.fr/p/glace-batonnet-amande-remix-magnum-8711327539259?t=2074
Glace Bâtonnet Butter Cookie MILKA;4,69 €;17.77 € / KG;5900130042701;;;https://www.carrefour.fr/p/glace-batonnet-butter-cookie-milka-5900130042701?t=2074
Glace Stick Vanille & Fraise Haribo Push-Up HEATBRAND;3,65 €;18.43 € / KG;8711327666825;;;https://www.carrefour.fr/p/glace-stick-vanille-fraise-haribo-push-up-heatbrand-8711327666825?t=2074
Glaces bâtonnets chocolat lait amandes SIMPL;2,99 €;6.08 € / KG;3560071496470;D;;https://www.carrefour.fr/p/glaces-batonnets-chocolat-lait-amandes-simpl-3560071496470?t=2074
Glaces barres glacées chocolat caramel MARS;3,15 €;13.12 € / KG;5000159541459;U;;https://www.carrefour.fr/p/glaces-barres-glacees-chocolat-caramel-mars-5000159541459?t=2074
Glace Sundae Dulce De-lish BEN & JERRY'S;4,95 €;14.14 € / KG;8711327589360;;;https://www.carrefour.fr/p/glace-sundae-dulce-de-lish-ben-jerry-s-8711327589360?t=2074
Glace Chocolat Noir et Orange FERRERO ROCHER;3,89 €;28.19 € / KG;8000500446966;U;;https://www.carrefour.fr/p/glace-chocolat-noir-et-orange-ferrero-rocher-8000500446966?t=2074
Glace bâtonnet Chocolat au Lait Noisette Caramel FERRERO ROCHER TRIPLE EXPERIENCE;3,79 €;27.46 € / KG;8000500406267;U;;https://www.carrefour.fr/p/glace-batonnet-chocolat-au-lait-noisette-caramel-ferrero-rocher-triple-experience-8000500406267?t=2074
Glace Sundae Marshmallow & S'more BEN & JERRY'S;4,95 €;15.66 € / KG;8711327626638;U;;https://www.carrefour.fr/p/glace-sundae-marshmallow-s-more-ben-jerry-s-8711327626638?t=2074
Glace Dessert Glacé Brownie Caramel Salé BEN & JERRY'S;5,55 €;37.00 € / KG;8711327647930;;;https://www.carrefour.fr/p/glace-dessert-glace-brownie-caramel-sale-ben-jerry-s-8711327647930?t=2074
Glaces cônes chocolat pistache SIMPL;2,62 €;4.78 € / KG;3560070774326;C;;https://www.carrefour.fr/p/glaces-cones-chocolat-pistache-simpl-3560070774326?t=2074
Glace en bac vanille SIMPL;1,29 €;2.58 € / KG;3560070461127;D;;https://www.carrefour.fr/p/glace-en-bac-vanille-simpl-3560070461127?t=2074
Glaces mini amandes chocolat au lait/noir/blanc SIMPL;2,89 €;7.22 € / L;3560071489441;E;;https://www.carrefour.fr/p/glaces-mini-amandes-chocolat-au-lait-noir-blanc-simpl-3560071489441?t=2074
Glaces barres glacées biscuit enrobées de chocolat et caramel TWIX;2,75 €;13.41 € / KG;5000159484695;E;;https://www.carrefour.fr/p/glaces-barres-glacees-biscuit-enrobees-de-chocolat-et-caramel-twix-5000159484695?t=2074
Glace à l'Eau Fruit Joy PIRULO;2,99 €;9.20 € / KG;8436575298016;C;;https://www.carrefour.fr/p/glace-a-l-eau-fruit-joy-pirulo-8436575298016?t=2074
Glace SMARTIES;4,00 €;17.09 € / KG;8436575299198;D;;https://www.carrefour.fr/p/glace-smarties-8436575299198?t=2074
Framboises enrobées au Chocolat Blanc et Chocolat au Lait FRANUI;5,99 €;39.93 € / KG;8437020396011;U;;https://www.carrefour.fr/p/framboises-enrobees-au-chocolat-blanc-et-chocolat-au-lait-franui-8437020396011?t=2074
Glace Cône vanille;1,95 €;3.55 € / KG;3560070774265;C;;https://www.carrefour.fr/p/glace-cone-vanille-3560070774265?t=2074
Glace parfum chocolat SIMPL;1,35 €;2.70 € / KG;3560070461158;D;;https://www.carrefour.fr/p/glace-parfum-chocolat-simpl-3560070461158?t=2074
Biscuits Choco Brownies BN;1,99 €;10.76 € / KG;3061990144348;D;;https://www.carrefour.fr/p/biscuits-choco-brownies-bn-3061990144348?t=2074
Glace sorbet Tropical OASIS;2,85 €;7.12 € / KG;3251510550005;;;https://www.carrefour.fr/p/glace-sorbet-tropical-oasis-3251510550005?t=2074
Glaces à l'eau Mix PIRULO;3,39 €;11.30 € / KG;3274667005341;B;;https://www.carrefour.fr/p/glaces-a-l-eau-mix-pirulo-3274667005341?t=2074
Glaces amandes & vanille de Java NUII;4,39 €;16.38 € / KG;5900130030982;;;https://www.carrefour.fr/p/glaces-amandes-vanille-de-java-nuii-5900130030982?t=2074
Biscuits Cookies Dough BN;1,99 €;11.37 € / KG;3061990144355;D;;https://www.carrefour.fr/p/biscuits-cookies-dough-bn-3061990144355?t=2074
Glaces sorbet multifruits OASIS;2,85 €;7.12 € / KG;3251512810008;;;https://www.carrefour.fr/p/glaces-sorbet-multifruits-oasis-3251512810008?t=2074
Cornet Simples LA BASQUAISE;2,45 €;42.24 € / KG;3265820770183;U;;https://www.carrefour.fr/p/cornet-simples-la-basquaise-3265820770183?t=2074
Coupes à Garnir Chocolat ESAL;3,85 €;36.67 € / KG;3265820910060;U;;https://www.carrefour.fr/p/coupes-a-garnir-chocolat-esal-3265820910060?t=2074
Sorbet Framboise HDG;4,90 €;10.06 € / KG;3267180090024;;;https://www.carrefour.fr/p/sorbet-framboise-hdg-3267180090024?t=2074
Sorbet pêche de Vigne HDG;5,59 €;11.48 € / KG;3267180090031;U;;https://www.carrefour.fr/p/sorbet-peche-de-vigne-hdg-3267180090031?t=2074
Crème glacée crème de marron HDG;5,59 €;11.48 € / KG;3267180090109;U;;https://www.carrefour.fr/p/creme-glacee-creme-de-marron-hdg-3267180090109?t=2074
Glace en bac à la Chartreuse verte HDG;5,59 €;11.48 € / KG;3267180090239;U;;https://www.carrefour.fr/p/glace-en-bac-a-la-chartreuse-verte-hdg-3267180090239?t=2074
Glace en bac vanille bourbon HDG;4,90 €;10.06 € / KG;3267180090314;U;;https://www.carrefour.fr/p/glace-en-bac-vanille-bourbon-hdg-3267180090314?t=2074
Glace Caramel Beurre Salé HDG;6,29 €;12.92 € / KG;3267180090383;;;https://www.carrefour.fr/p/glace-caramel-beurre-sale-hdg-3267180090383?t=2074
Sorbet Ananas 59% de fruit sans Gluten HDG;5,59 €;11.48 € / KG;3267180390537;;;https://www.carrefour.fr/p/sorbet-ananas-59-de-fruit-sans-gluten-hdg-3267180390537?t=2074
Sorbet Citron HDG;5,59 €;11.48 € / KG;3267180390544;;;https://www.carrefour.fr/p/sorbet-citron-hdg-3267180390544?t=2074
Glace vanille et chocolat SMARTIES;3,99 €;17.05 € / KG;3274664235871;D;;https://www.carrefour.fr/p/glace-vanille-et-chocolat-smarties-3274664235871?t=2074
Bâtons à glacer super goûts BURMAR FLAX;2,25 €;2.68 € / KG;3291030603812;U;;https://www.carrefour.fr/p/batons-a-glacer-super-gouts-burmar-flax-3291030603812?t=2074
Glace coco PARADIS GLACES;7,69 €;13.35 € / KG;3291330000656;D;;https://www.carrefour.fr/p/glace-coco-paradis-glaces-3291330000656?t=2074
Glace à l'eau sirop exotique FLOUP;3,45 €;6.90 € / KG;3291330004296;C;;https://www.carrefour.fr/p/glace-a-l-eau-sirop-exotique-floup-3291330004296?t=2074
Glace à l'eau au lait cacahuète FLOUP;3,45 €;6.90 € / KG;3291330009093;C;;https://www.carrefour.fr/p/glace-a-l-eau-au-lait-cacahuete-floup-3291330009093?t=2074
Glace sorbet letchi PARADIS GLACES;7,69 €;10.99 € / KG;3291334317323;C;;https://www.carrefour.fr/p/glace-sorbet-letchi-paradis-glaces-3291334317323?t=2074
Glace sorbet maracudja PARADIS GLACES;7,69 €;10.99 € / KG;3291334317347;C;;https://www.carrefour.fr/p/glace-sorbet-maracudja-paradis-glaces-3291334317347?t=2074
Glace à l'eau sirop ananas FLOUP;3,45 €;6.90 € / KG;3291336140042;C;;https://www.carrefour.fr/p/glace-a-l-eau-sirop-ananas-floup-3291336140042?t=2074
Glace à l'eau sirop fraise FLOUP;3,45 €;6.90 € / KG;3291336140226;C;;https://www.carrefour.fr/p/glace-a-l-eau-sirop-fraise-floup-3291336140226?t=2074
Glace à l'eau au lait pina colada FLOUP;3,45 €;6.90 € / KG;3291336145481;C;;https://www.carrefour.fr/p/glace-a-l-eau-au-lait-pina-colada-floup-3291336145481?t=2074
Glace Coco Vanille CHARLES & ALICE;5,49 €;17.88 € / KG;3297760082057;C;;https://www.carrefour.fr/p/glace-coco-vanille-charles-alice-3297760082057?t=2074
Glace à l'eau cola, tutti-frutti et american chewing-gum YETI;3,95 €;3.41 € / KG;3332792000072;C;;https://www.carrefour.fr/p/glace-a-l-eau-cola-tutti-frutti-et-american-chewing-gum-yeti-3332792000072?t=2074
Glaces à l'eau fruits & cola YETI;3,65 €;9.86 € / KG;3332792001314;C;;https://www.carrefour.fr/p/glaces-a-l-eau-fruits-cola-yeti-3332792001314?t=2074
Glaces à l'eau sucettes 4 parfums YETI;4,29 €;3.58 € / KG;3332792001413;C;;https://www.carrefour.fr/p/glaces-a-l-eau-sucettes-4-parfums-yeti-3332792001413?t=2074
Glace à l'eau coté sud YETI;3,50 €;4.49 € / KG;3332792003097;C;;https://www.carrefour.fr/p/glace-a-l-eau-cote-sud-yeti-3332792003097?t=2074
Glaces à l'eau bio assortiment Best Of YETI;5,45 €;12.98 € / KG;3332792003219;C;;https://www.carrefour.fr/p/glaces-a-l-eau-bio-assortiment-best-of-yeti-3332792003219?t=2074
Glace Bâtonnets aux Fruits Saveur Ananas, Pomme, Myrtille et Fraise YETI SUPER MARIO;3,99 €;11.08 € / KG;3332792008580;;;https://www.carrefour.fr/p/glace-batonnets-aux-fruits-saveur-ananas-pomme-myrtille-et-fraise-yeti-super-mario-3332792008580?t=2074
Glace à Congeler 5 Parfums YETI® SUPER MARIO®;9,95 €;4.61 € / KG;3332792008764;;;https://www.carrefour.fr/p/glace-a-congeler-5-parfums-yeti-super-mario-3332792008764?t=2074
Crème Glacée à la vanille Bourbon de Madagascar avec Noix de Macadamia et Sauce au Caramel LA MANUFACTURE DES BELLES GLACES;5,39 €;17.97 € / KG;3433871250019;D;;https://www.carrefour.fr/p/creme-glacee-a-la-vanille-bourbon-de-madagascar-avec-noix-de-macadamia-et-sauce-au-caramel-la-manufa-3433871250019?t=2074
Crème Glacée au Chocolat Noir de Tanzanie avec Moceaux et Sauce au Chocolat LA MANUFACTURE DES BELLES GLACES;5,39 €;17.97 € / KG;3433871250026;C;;https://www.carrefour.fr/p/creme-glacee-au-chocolat-noir-de-tanzanie-avec-moceaux-et-sauce-au-chocolat-la-manufacture-des-belle-3433871250026?t=2074
Glace Parfum Barbe à Papa avec Cristaux de Sucre Rose LA MANUFACTURE DES BELLES GLACES;5,39 €;17.97 € / KG;3433871250064;D;;https://www.carrefour.fr/p/glace-parfum-barbe-a-papa-avec-cristaux-de-sucre-rose-la-manufacture-des-belles-glaces-3433871250064?t=2074
Sorbet goyave rose CARESSE ANTILLAISE;4,99 €;16.63 € / KG;3433871250095;C;;https://www.carrefour.fr/p/sorbet-goyave-rose-caresse-antillaise-3433871250095?t=2074
Sorbet mangue CARESSE ANTILLAISE;4,99 €;16.63 € / KG;3433871250101;C;;https://www.carrefour.fr/p/sorbet-mangue-caresse-antillaise-3433871250101?t=2074
Sorbet fruit de la passion CARESSE ANTILLAISE;4,99 €;16.63 € / KG;3433871250118;C;;https://www.carrefour.fr/p/sorbet-fruit-de-la-passion-caresse-antillaise-3433871250118?t=2074
Sorbet coco peyi CARESSE ANTILLAISE;4,99 €;16.63 € / KG;3433871250125;D;;https://www.carrefour.fr/p/sorbet-coco-peyi-caresse-antillaise-3433871250125?t=2074
Glace à la Cacahuète CARESSE ANTILLAISE;4,99 €;16.63 € / KG;3433871250200;C;;https://www.carrefour.fr/p/glace-a-la-cacahuete-caresse-antillaise-3433871250200?t=2074
Sorbet Artisanale Citron Vert CARESSE ANTILLAISE;5,19 €;17.30 € / KG;3433871250224;C;;https://www.carrefour.fr/p/sorbet-artisanale-citron-vert-caresse-antillaise-3433871250224?t=2074
Glace duo de sorbet coco mangue CARESSE ANTILLAISE;6,85 €;21.96 € / KG;3433874800044;C;;https://www.carrefour.fr/p/glace-duo-de-sorbet-coco-mangue-caresse-antillaise-3433874800044?t=2074
Glace duo sorbet goyave fruits de la passion CARESSE ANTILLAISE;6,95 €;22.28 € / KG;3433874800051;C;;https://www.carrefour.fr/p/glace-duo-sorbet-goyave-fruits-de-la-passion-caresse-antillaise-3433874800051?t=2074
Glace à la liqueur Chartreuse verte LA MANUFACTURE DES BELLES GLACES;5,29 €;10.85 € / KG;3433877510056;C;;https://www.carrefour.fr/p/glace-a-la-liqueur-chartreuse-verte-la-manufacture-des-belles-glaces-3433877510056?t=2074
Crème Glacée au Marron avec Brisures de Marrons Glacés LA MANUFACTURE DES BELLES GLACES;5,99 €;12.29 € / KG;3433877510117;C;;https://www.carrefour.fr/p/creme-glacee-au-marron-avec-brisures-de-marrons-glaces-la-manufacture-des-belles-glaces-3433877510117?t=2074
Crème Glacée Nougat de Montélimar LA MANUFACTURE DES BELLES GLACES;5,99 €;12.29 € / KG;3433877510179;C;;https://www.carrefour.fr/p/creme-glacee-nougat-de-montelimar-la-manufacture-des-belles-glaces-3433877510179?t=2074
Crème Glacée à la Vanille Bourbon de Madagascar au Lait Entier LA MANUFACTURE DES BELLES GLACES;5,80 €;11.90 € / KG;3433877510278;D;;https://www.carrefour.fr/p/creme-glacee-a-la-vanille-bourbon-de-madagascar-au-lait-entier-la-manufacture-des-belles-glaces-3433877510278?t=2074
Sorbet Plein Fruit Cassis Noir de Bourgogne LA MANUFACTURE DES BELLES GLACES;5,15 €;10.56 € / KG;3433877520048;C;;https://www.carrefour.fr/p/sorbet-plein-fruit-cassis-noir-de-bourgogne-la-manufacture-des-belles-glaces-3433877520048?t=2074
Sorbet Plein Fruit à la Poire Williams LA MANUFACTURE DES BELLES GLACES;5,30 €;10.87 € / KG;3433877520208;C;;https://www.carrefour.fr/p/sorbet-plein-fruit-a-la-poire-williams-la-manufacture-des-belles-glaces-3433877520208?t=2074
Glace vanille Bourbon ALPEREL;7,69 €;20.51 € / KG;3483640000987;;;https://www.carrefour.fr/p/glace-vanille-bourbon-alperel-3483640000987?t=2074
Glaces bâtonnets chocolat vanille SIMPL;2,89 €;5.39 € / KG;3560070573639;E;;https://www.carrefour.fr/p/glaces-batonnets-chocolat-vanille-simpl-3560070573639?t=2074
Glaces bâtonnets chocolat lait SIMPL;2,89 €;5.87 € / KG;3560071318574;E;;https://www.carrefour.fr/p/glaces-batonnets-chocolat-lait-simpl-3560071318574?t=2074
Glaces chocolat blanc SIMPL;2,79 €;5.81 € / KG;3560071496449;E;;https://www.carrefour.fr/p/glaces-chocolat-blanc-simpl-3560071496449?t=2074
Glaces cônes vanille fraise SIMPL;2,09 €;4.08 € / KG;3560071518332;D;;https://www.carrefour.fr/p/glaces-cones-vanille-fraise-simpl-3560071518332?t=2074
Glace à Congeler Giant MR FREEZE;2,99 €;3.56 € / KG;3587361064348;B;;https://www.carrefour.fr/p/glace-a-congeler-giant-mr-freeze-3587361064348?t=2074
Sorbet Artisanal des Alpes à la Fraise ALTIFLORE;4,65 €;10.33 € / KG;3598050000202;;;https://www.carrefour.fr/p/sorbet-artisanal-des-alpes-a-la-fraise-altiflore-3598050000202?t=2074
Sorbet Myrtille ALTIFLORE;4,65 €;10.33 € / KG;3598050000226;;;https://www.carrefour.fr/p/sorbet-myrtille-altiflore-3598050000226?t=2074
Crème glacée vanille ALTIFLORE;4,99 €;11.09 € / KG;3598050000240;U;;https://www.carrefour.fr/p/creme-glacee-vanille-altiflore-3598050000240?t=2074
Sorbet Artisanal des Alpes Melon ALTIFLORE;4,99 €;11.09 € / KG;3598050000264;;;https://www.carrefour.fr/p/sorbet-artisanal-des-alpes-melon-altiflore-3598050000264?t=2074
Sorbet Artisanal des Alpes à la Framboise ALTIFLORE;4,50 €;10.00 € / KG;3598050000325;;;https://www.carrefour.fr/p/sorbet-artisanal-des-alpes-a-la-framboise-altiflore-3598050000325?t=2074
Crème Glacée Artisanale des Alpes au Café ALTIFLORE;4,99 €;11.09 € / KG;3598050000431;;;https://www.carrefour.fr/p/creme-glacee-artisanale-des-alpes-au-cafe-altiflore-3598050000431?t=2074
Sorbet Artisanal des Alpes au Citron ALTIFLORE;4,65 €;10.33 € / KG;3598050000653;;;https://www.carrefour.fr/p/sorbet-artisanal-des-alpes-au-citron-altiflore-3598050000653?t=2074
Crème Glacée Artisanale des Hautes-Alpes Pistache ALTIFLORE;4,99 €;11.09 € / KG;3598050002800;;;https://www.carrefour.fr/p/creme-glacee-artisanale-des-hautes-alpes-pistache-altiflore-3598050002800?t=2074
Crème Glacée Yaourt de la laiterie du col Bayard ALTIFLORE;4,99 €;11.09 € / KG;3598050003104;;;https://www.carrefour.fr/p/creme-glacee-yaourt-de-la-laiterie-du-col-bayard-altiflore-3598050003104?t=2074
Dessert glacé mochi coco MEI ASIA;6,19 €;34.39 € / KG;3661945010621;D;;https://www.carrefour.fr/p/dessert-glace-mochi-coco-mei-asia-3661945010621?t=2074
Dessert glacé mochi thé vert MEI ASIA;6,19 €;34.39 € / KG;3661945010638;D;;https://www.carrefour.fr/p/dessert-glace-mochi-the-vert-mei-asia-3661945010638?t=2074
Dessert glacé mochi mangue MEI ASIA;6,19 €;34.39 € / KG;3661945010645;D;;https://www.carrefour.fr/p/dessert-glace-mochi-mangue-mei-asia-3661945010645?t=2074
Dessert glacé mochi sésame MEI ASIA;6,19 €;34.39 € / KG;3661945010652;D;;https://www.carrefour.fr/p/dessert-glace-mochi-sesame-mei-asia-3661945010652?t=2074
Dessert glacé mochi chocolat MEI ASIA;6,19 €;34.39 € / KG;3661945010669;D;;https://www.carrefour.fr/p/dessert-glace-mochi-chocolat-mei-asia-3661945010669?t=2074
Dessert glacé mochi fraise MEI ASIA;5,99 €;33.28 € / KG;3661945010676;D;;https://www.carrefour.fr/p/dessert-glace-mochi-fraise-mei-asia-3661945010676?t=2074
Dessert glacé mochi vanille MEI ASIA;6,19 €;34.39 € / KG;3661945010683;D;;https://www.carrefour.fr/p/dessert-glace-mochi-vanille-mei-asia-3661945010683?t=2074
Crème glacée yuzu MEI ASIA;4,65 €;18.60 € / KG;3661945010768;C;;https://www.carrefour.fr/p/creme-glacee-yuzu-mei-asia-3661945010768?t=2074
Crème glacée matcha thé MEI ASIA;4,65 €;18.60 € / KG;3661945010775;C;;https://www.carrefour.fr/p/creme-glacee-matcha-the-mei-asia-3661945010775?t=2074
Crème glacée haricot rouge MEI ASIA;4,65 €;18.60 € / KG;3661945010782;C;;https://www.carrefour.fr/p/creme-glacee-haricot-rouge-mei-asia-3661945010782?t=2074
